,ID,TIPO,INSTITUCIO,CALLE,NUMERO,REFERENCIA,COLONIA,C_P_,Observacio,Alcaldía,geometry
396,397.0,PLAZAS COMERCIALES,"AEROTIANGUIS,S.A.DE C.V.",Av. Fuerza Mexicana,41,Esq. Secretaria del Trabajo,Cuatro Arboles,15730,,Venustiano Carranza,POINT (-99.08939192584701 19.424349152525053)
397,398.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Calz. Ignacio Zaragoza,58,Esq. Asistencia Pública,Industrial Puerto Aereo,15710,Actualmente es TIENDA DE AUTOSERVICIO Walmart,Venustiano Carranza,POINT (-99.09349892864071 19.419395140732714)
398,399.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Calz. Igancio Zaragoza,288,Esq. Blvr. Puerto Aereo,Industrial Puerto Aereo,15710,También hay una TIENDA DE AUTOSERVICIO Walmart,Venustiano Carranza,POINT (-99.09518193701575 19.42032013753918)
399,400.0,PLAZAS COMERCIALES,BAZAR COMERCIAL ZARAGOZA,Calz. Ignacio Zaragoza,838,Entre Simon Audenar y Río Churubusco,Ampl. Aviación Civil,15740,Actualmente esta en construcción (deptos),Iztacalco,POINT (-99.07769684874454 19.410193170419934)
400,401.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Fray Servando Teresa de Mier,881,Esq. Retorno 11,Jardín Balbuena,15900,Actualmente es un Walmart,Venustiano Carranza,POINT (-99.10566796856098 19.417650112961102)
401,402.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Av. del Taller,,Retorno 38,Jardín Balbuena,15900,Actualmente hay una Unidad Habitacional,Venustiano Carranza,POINT (-99.10337294632677 19.41196911486035)
402,403.0,TIENDAS DE AUTO SERVICIO,HOME  MART,Av. del Taller,370,Esq. Cucurpe,24 de Abril,15980,,Venustiano Carranza,POINT (-99.11725700263008 19.414376085614084)
403,404.0,CENTRO Y PLAZA COMERCIAL,Plaza Comercial Hiervas,Manzanares,53,,Zona Centro,15100,,Venustiano Carranza,POINT (-99.12387523787942 19.429479071971596)
404,405.0,CENTRO Y PLAZA COMERCIAL,Mercado del Juguete San Ciprian,Gral. Anaya y Juan de la Gran,s/n,,Zona Centro,15100,,Venustiano Carranza,POINT (-99.12078168801784 19.427489694603622)
405,406.0,TIENDA DE AUTOSERVICIO_1,Chedraui Anfora,Anfora,71,,Progresista,15370,,Venustiano Carranza,POINT (-99.11036124660522 19.435353254448568)
406,407.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía,Oriente,158 L8,,Moctezuma 2da Sección,15530,En construcción,Venustiano Carranza,POINT (-99.09440453609035 19.439317211554936)
407,408.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía 2do lote,Oriente 162,296,,Moctezuma 2da Sección,15530,En construcción,Venustiano Carranza,POINT (-99.09370645728058 19.4395354123671)
408,409.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía 3er lote,Oriente 162,340,,Moctezuma 2da Sección,15530,En construcción,Venustiano Carranza,POINT (-99.09341517876476 19.440262673811926)
409,410.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía 4to lote,Calz. del Peón,355,,Moctezuma 2da Sección,15530,En construcción,Venustiano Carranza,POINT (-99.0936635959057 19.44055103524081)
410,411.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía 5to lote,Oriente 158,L16,,Moctezuma,15530,En construcción,Venustiano Carranza,POINT (-99.09400779153141 19.440109291735393)
411,412.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía 6to lote,Oriente 158,389,,Moctezuma 2da Sección,15530,En construcción,Venustiano Carranza,POINT (-99.09412555657083 19.439841347596552)
412,413.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía 7mo lote,Oriente 158,379,,Moctezuma 2da Sección,15530,En construcción,Venustiano Carranza,POINT (-99.09431477318273 19.439711723462118)
413,414.0,CENTRO Y PLAZA COMERCIAL,Encuentro Oceanía 8vo lote,Oriente 158,381,,Moctezuma 2da Sección,15530,En construcción,Venustiano Carranza,POINT (-99.09435194277987 19.439593953326323)
414,415.0,TIENDA DE AUTOSERVICIO_1,Bodega Aurrera,Etzatlan,25,,Popular rastro,15220,,Venustiano Carranza,POINT (-99.11944503253362 19.45170167260098)
415,416.0,TIENDA DE AUTOSERVICIO_1,Super ISSSTE,Ret 38 de Av del Taller,s/n,,Jardines Balbuena,15900,,Venustiano Carranza,POINT (-99.10361780492225 19.413731442632734)
416,417.0,TIENDAS DE AUTO SERVICIO,CARREFOUR- HIPERMERCADOS,Calz. del Hueso,670,Entre Calz. de los tenorios y algodonales,Gabriel Ramos Millan,14324,,Tlalpan,POINT (-99.11826473621898 19.30385502097905)
417,418.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Gral. Guadalupe Victoria,1,Esq. Calvario,Tlalpan,14000,,Tlalpan,POINT (-99.17538590183425 19.2867988856434)
418,419.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Insurgentes Sur,3990,Esq. Calvario,Tlalpan,14000,,Tlalpan,POINT (-99.17423710299533 19.287803524413462)
419,420.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Ajusco,3,Esq. Calz de Tlalpan,Toriello Guerra,14050,,Tlalpan,POINT (-99.1606808254362 19.291770762900896)
420,421.0,CENTRO COMERCIAL,CENTRO COMERCIAL PUERTA DEL SOL,Periférico Sur,4237,Esq. Carr. Ajusco,Jardines en la Montaña,14210,,Tlalpan,POINT (-99.20496990931599 19.30428631345427)
421,422.0,PLAZAS COMERCIALES,,Calz. del Hueso,3122,Av. Canal de Miramontes,Residencial de Miramontes,14300,,Tlalpan,POINT (-99.12328275133922 19.302614009548684)
422,423.0,CENTRO COMERCIAL,"OFFICE DEPORT DE MÉXICO,S.A DE C.V.",Acoxpa,610,Esq. Miramontes,Villa Coapa,14390,,Tlalpan,POINT (-99.12640374224688 19.29423499732103)
423,424.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Calz. del Hueso,219,Av. Canal de Miramontes,Residencial de Miramontes,14300,,Tlalpan,POINT (-99.12271974914341 19.302558010135556)
424,425.0,TIENDAS DEPARTAMENTALES,PUERTO DE LIVERPOOL,Calz. del Hueso,519,Esq. Canal de Miramontes,Residencial Acoxpa,14320,,Tlalpan,POINT (-99.12395675346676 19.302707007706317)
425,426.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",alz. Acoxpa,744,Canal de Miramontes,Villa Coapa,14320,,Tlalpan,POINT (-99.12432773518631 19.294347002000247)
426,427.0,PLAZAS COMERCIALES,,Canal de Miramontes,3280,Entre Pino y Calz. de Hueso,Residencial de Miramontes,14330,,Tlalpan,POINT (-99.12390975204728 19.302161007916506)
427,428.0,TIENDAS DEPARTAMENTALES,HERMANOS VAZQUEZ,Cañaverales,222,Esq.Periférico Sur,Granjas Coapa,14360,,Tlalpan,POINT (-99.10831767819485 19.2951270382926)
428,429.0,TIENDAS DE AUTO SERVICIO,"PRICE CLUB DE MÉXICO, S.A. DE C.V.",Puente,186,Esq. Periférico,AMSA,14380,,Tlalpan,POINT (-99.13816476018334 19.284357966305823)
429,430.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Calz. Acoxpa,1666,Esq. Div. del Norte,Ejidos Villa Coapa,14390,,Tlalpan,POINT (-99.12785674858985 19.294758995201455)
430,431.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Av. Canal de Miramontes,3520,Esq. Acoxpa,Sn. Bartolo Coapa,14390,,Tlalpan,POINT (-99.1237577299068 19.29305500303861)
431,432.0,TIENDAS DE AUTO SERVICIO,"BODEGA AURRERA,S.A. DE C.V.",Av. Canal de Miramontes,7620,Esq. Acoxpa,Villa Coapa,14390,,Tlalpan,POINT (-99.1248567304469 19.29172699982734)
432,433.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Acoxpa,728,Esq. Canal de Miramontes,Villa Coapa,14390,,Tlalpan,POINT (-99.12485473670395 19.294352000728388)
433,434.0,TIENDAS DE AUTO SERVICIO,"BODEGA COMERCIAL MEXICANA, S.A. DE C.V.",Plazuela de la Fama,1,Entre Ayuntamiento y Sor Juana Inés de la Cruz,Barrio Camisetas,14410,,Tlalpan,POINT (-99.18113492584354 19.288204873857513)
434,435.0,TIENDAS DEPARTAMENTALES,SEARS,Calz. del Hueso,519,Entre Canal de Miramontes y Tenorio,Residencial de Miramontes,14300,,Tlalpan,POINT (-99.12212974688408 19.30237601173259)
435,436.0,CENTRO Y PLAZA COMERCIAL,PLAZA PABELLON ESMERALDA,CALZADA DEL HUESO,921,,GRANJAS COAPA,14330,,Tlalpan,POINT (-99.10997482844108 19.299383330198143)
436,437.0,CENTRO Y PLAZA COMERCIAL,PLAZA CUEMANCO,HACIENDA DE LA HUERTA,130,,HACIENDA DE LA HUERTA,14330,,Tlalpan,POINT (-99.11246735856459 19.293142684988233)
437,438.0,CENTRO Y PLAZA COMERCIAL,PLAZA CRISTAL COAPA,3 ORIENTE (AVENIDA CAFETALES),265,,GRANJAS COAPA,14330,,Tlalpan,POINT (-99.11529126308223 19.291820957279157)
438,439.0,CENTRO Y PLAZA COMERCIAL,PLAZA LA GUIA,ALFALFARES,10,,GRANJAS COAPA,14390,,Tlalpan,POINT (-99.11660333739721 19.292659477717145)
439,440.0,CENTRO Y PLAZA COMERCIAL,PLAZA PUNTA COAPA,CALZADA DE LOS TENORIOS,274,,GRANJAS COAPA,14390,,Tlalpan,POINT (-99.11706963814396 19.29336289966267)
440,441.0,CENTRO Y PLAZA COMERCIAL,PLAZA CA AVERALES,CALAVERALES,191,,GRANJAS COAPA,14390,,Tlalpan,POINT (-99.11480485114477 19.294917239879958)
441,442.0,CENTRO Y PLAZA COMERCIAL,PLAZA GARITA,LA GARITA,181,,RESDENCIAL VILLA COAPA,14390,,Tlalpan,POINT (-99.12001592691155 19.29099821765236)
442,443.0,CENTRO Y PLAZA COMERCIAL,Plaza cafetales,NULLCAFETALES,1905,,GRANJAS COAPA,14325,,Tlalpan,POINT (-99.11432907133243 19.298354928562922)
443,444.0,CENTRO Y PLAZA COMERCIAL,PLAZA DIAMANTE,CALZADA DEL HUESO,731,,FRACC RES HACIENDA COAPA,14330,,Tlalpan,POINT (-99.1160895906439 19.300911190260813)
444,445.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL MARKET PLACE,CALZADA DE LOS TENORIOS,4541,,EJIDOS DE HUIPULCO,14380,,Tlalpan,POINT (-99.12124772714107 19.30219929995587)
445,446.0,CENTRO Y PLAZA COMERCIAL,Coaplaza,2 ORIENTE,3280,,Villacoapa,14390,,Tlalpan,POINT (-99.12483688612478 19.295661921402225)
446,447.0,CENTRO Y PLAZA COMERCIAL,PLAZA SAVONA,CALLE 2 ORIENTE,3268,,ACOXPA,14400,,Tlalpan,POINT (-99.12494473372226 19.297280600152092)
447,448.0,CENTRO Y PLAZA COMERCIAL,PLAZA LAS HADAS,CALZADA LAS BRUJAS,303,,LAS HADAS,14390,,Tlalpan,POINT (-99.12081775924138 19.29746323838856)
448,449.0,CENTRO Y PLAZA COMERCIAL,Plaza,CALZADA LAS BRUJAS,339,,LAS HADAS,14390,,Tlalpan,POINT (-99.11973116091451 19.297876750804672)
449,450.0,CENTRO Y PLAZA COMERCIAL,ALIMENTOS LA PALOMA,CALZADA DE LOS TENORIOS,20,,GABRIEL RAMOS MILLAN,14326,,Tlalpan,POINT (-99.11947593156536 19.29849906099169)
450,451.0,CENTRO Y PLAZA COMERCIAL,PLAZA FLORESTA,HACIENDA DE PASTEJE,4158,,FLORESTA COYOACAN,14310,,Tlalpan,POINT (-99.13173986530161 19.304330215651923)
451,452.0,CENTRO Y PLAZA COMERCIAL,PLAZA LA HACIENDA,DIVISION DEL NORTE,4344,,ORIENTAL COAPA,14300,,Tlalpan,POINT (-99.13096233303482 19.29812277970281)
452,453.0,TIENDAS DEPARTAMENTALES,SAM´S CLUB ACOXPA,ACOXPA,438,,EX HACIENDA DE COAPA,14300,,Tlalpan,POINT (-99.13595875841158 19.29826852004428)
453,454.0,CENTRO Y PLAZA COMERCIAL,PASEO ACOXPA,Acoxpa,430,,EX HACIENDA COAPA,14370,,Tlalpan,POINT (-99.13762113527396 19.29901161883765)
454,455.0,CENTRO Y PLAZA COMERCIAL,PLAZUELA,DIVISION DEL NORTE,4541,,EX DE SAN JUAN DE DIOS,14380,,Tlalpan,POINT (-99.13117440448296 19.29059269488654)
455,456.0,TIENDAS DE AUTO SERVICIO,MEGA SORIANA VILLA COAPA,DIVISION DEL NORTE,1555,,EX DE SAN JUAN DE DIOS,14370,,Tlalpan,POINT (-99.13077358535793 19.28986174239136)
456,457.0,CENTRO Y PLAZA COMERCIAL,PLAZA EL CASTILLO,DIVISION DEL NORTE,4199,,JARDINES VILLA COAPA,14300,,Tlalpan,POINT (-99.13178468043652 19.30216643650215)
457,458.0,CENTRO Y PLAZA COMERCIAL,ANDADOR COMERCIAL,SILOS,31,,NARCISO MENDOZA,14390,,Tlalpan,POINT (-99.12952860874681 19.291203273873602)
458,459.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL,PROLONGACION DIVISION DEL NORTE,4506,,PRADO COAPA TERCERA SECCION,14350,,Tlalpan,POINT (-99.13093782413877 19.29118326321863)
459,460.0,CENTRO Y PLAZA COMERCIAL,PLAZA,COLEGIO DE SAN ILDELFONSO,1,,SAN JUANDE DIOS,14387,,Tlalpan,POINT (-99.13333481678329 19.285786677642996)
460,461.0,CENTRO Y PLAZA COMERCIAL,PLAZA,SAN PABLO,,,EX HACIENDA SAN JUAN DE DIOS,14387,,Tlalpan,POINT (-99.13246989282669 19.28590375898675)
461,462.0,CENTRO Y PLAZA COMERCIAL,PLAZA SAN JUAN,ARENAL,575,,COLINAS DEL BOSQUE,14608,,Tlalpan,POINT (-99.14302321844934 19.281877416411938)
462,463.0,CENTRO Y PLAZA COMERCIAL,PLAZA DE LA CONSTITUCION,MONEDA,17,,TLALPAN CENTRO,14000,,Tlalpan,POINT (-99.16670647608471 19.28905877844387)
463,464.0,CENTRO Y PLAZA COMERCIAL,URBIPLAZA,CALZADA DE TLALPAN,5055,,TLALPAN CENTRO,14000,,Tlalpan,POINT (-99.166214765322 19.28066227406213)
464,465.0,CENTRO Y PLAZA COMERCIAL,PLAZA CASTILLO,INSURGENTES SUR,4342,,TLALPAN CENTRO,14000,,Tlalpan,POINT (-99.17003713612289 19.280563364097226)
465,466.0,TIENDAS DE AUTO SERVICIO_,SUPERAMA INSURGENTES LA JOYA,AV. INSURGENTES SUR,4120,,LA JOYA,14000,,Tlalpan,POINT (-99.17323319667992 19.282243617011964)
466,467.0,CENTRO Y PLAZA COMERCIAL,PLAZA,INSURGENTES SUR,4134,,LA JOYA,14000,,Tlalpan,POINT (-99.17392767720163 19.282407177235932)
467,468.0,CENTRO Y PLAZA COMERCIAL,PLAZA ANITA,INSURGENTES SUR,4074,,TLALPAN CENTRO,14000,,Tlalpan,POINT (-99.17518882992337 19.28571089839002)
468,469.0,CENTRO Y PLAZA COMERCIAL,COMERCIAL MEXICANA,La Fama,1,,LA FAMA,14269,,Tlalpan,POINT (-99.1786637999807 19.28880597434402)
469,470.0,CENTRO Y PLAZA COMERCIAL,PLAZA CUICUILCO,SAN FERNANDO,649,,PEÑA POBRE,14060,,Tlalpan,POINT (-99.18136979340078 19.29791991654073)
470,471.0,CENTRO Y PLAZA COMERCIAL,PLAZA IMAGEN,BOULEVARD ADOLFO RUIZ CORTINES,4349,,JARDINES EN LA MONTAUA,14210,,Tlalpan,POINT (-99.20143773600446 19.303977413222203)
471,472.0,CENTRO Y PLAZA COMERCIAL,JARDINES DE LA MONTACA,Boulevard Picacho Ajusco,72,,JARDINES DE LA MONTANA,14210,,Tlalpan,POINT (-99.20832998510708 19.301284208994073)
472,473.0,CENTRO Y PLAZA COMERCIAL,PLAZA CHEDRAUI,BOULEVARD PICACHO AJUSCO,175,,FUENTES DEL PEDREGAL,14140,,Tlalpan,POINT (-99.21244511644508 19.29906492035954)
473,474.0,CENTRO Y PLAZA COMERCIAL,PLAZA LUNA,TIZIMIN,327,,LOMAS DE PADIERNA,14240,,Tlalpan,POINT (-99.22691329789198 19.288970967742998)
474,475.0,TIENDAS DE AUTO SERVICIO_,WALMART EXPRESS FUENTES DEL PEDREGAL,RCDA. DE URANIO,41,,LOS FRAMBOYANES,14150,,Tlalpan,POINT (-99.2209781349581 19.304887594219895)
475,476.0,TIENDAS DE AUTO SERVICIO_,OFFICE DEPOT,RCDA. DE URANIO,77,,LOMAS DEL PEDREGAL,14150,,Tlalpan,POINT (-99.2215831263361 19.30460189202145)
476,477.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL PEDREGAL DEL LAGO,FUENTE DE LOS MOLINOS,13,,FUENTES DEL PEDREGAL,14110,,Tlalpan,POINT (-99.22388625653032 19.310140873506676)
477,478.0,CENTRO Y PLAZA COMERCIAL,PLAZA CUEMANCO COAPA,CALZ. DEL HUESO,1025,,COAPA,14336,,Tlalpan,POINT (-99.10563311240726 19.299436333117097)
478,479.0,CENTRO Y PLAZA COMERCIAL,PLAZA ACOXPA,CALZ- ACOXPA,554-6,,PRADOS COAPA 2DA SECC,14357,,Tlalpan,POINT (-99.13212889143112 19.295771026972997)
479,480.0,CENTRO Y PLAZA COMERCIAL,PLAZA,CALZ- ACOXPA,559,,PRADOS COAPA 3RA SECCION,14357,,Tlalpan,POINT (-99.13193531335591 19.294863060571338)
480,481.0,CENTRO Y PLAZA COMERCIAL,SORIANA SUPER TORIELLO,CALZ. DE TLALPAN,4515,,TORIELLO GUERRA,14050,,Tlalpan,POINT (-99.15701201226409 19.29488341752894)
481,482.0,CENTRO Y PLAZA COMERCIAL,PLAZA VICTORIA,AV RENATO LEDUC,224,,TORIELLO GUERRA,14050,,Tlalpan,POINT (-99.15933858698263 19.296338836123304)
482,483.0,CENTRO Y PLAZA COMERCIAL,PLAZA RENATO,AV. REBATI KEDUC,174,,TORIELLO GUERRA,14050,,Tlalpan,POINT (-99.16084535800597 19.29556264857384)
483,484.0,CENTRO Y PLAZA COMERCIAL,PUERTA SUR,AV. RENATO LEDUC,151,,TORIELLO GUERRA,14050,,Tlalpan,POINT (-99.16157986484927 19.294714932194687)
484,485.0,CENTRO Y PLAZA COMERCIAL,PLAZA LOS ARCOS,CALZ. DE TLALPAN,4870,,NIÑO JESUS,14080,,Tlalpan,POINT (-99.16362605835346 19.285360119824144)
485,486.0,CENTRO Y PLAZA COMERCIAL,PLAZA CANTERA,CHIMALCOYOC,,,,14630,,Tlalpan,POINT (-99.1680971598722 19.274639096822686)
486,487.0,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL ZANTA URSULA XITLA,PANTEION,6,,STA URSULA XITLA,14420,,Tlalpan,POINT (-99.1781674758866 19.28065139050293)
487,488.0,TIENDA DE AUTO SERVICIO_,BODEGA AURRERA EXPRESS,BENITO JUAREZ,201,,MATAMOROS,14250,,Tlalpan,POINT (-99.19370632469294 19.282830778665375)
488,489.0,CENTRO Y PLAZA COMERCIAL,PLAZA,CARR PICACHO-AJUSCO,756,,JARDINES DEL AJUSCO,14200,,Tlalpan,POINT (-99.21769377170517 19.284497136633057)
489,490.0,CENTRO Y PLAZA COMERCIAL,PLAZA,BOULEVARD PICACHO AJUSCO,528,,JARDINES DEL AJUSCO,14210,,Tlalpan,POINT (-99.21595663008715 19.293168653760276)
490,491.0,TIENDAS DE AUTO SERVICIO_,WALMART EXPRESS FUENTES DEL PEDREGAL,RCDA. DE URANIO,41,,LOS FRAMBOYANES,14150,,Tlalpan,POINT (-99.22095614495066 19.304534498776036)
491,492.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Miguel Angel de Quevedo,175,Esq. Av. Universidad,Barrio Oxtopulco Universidad,04318,,Coyoacán,POINT (-99.1811860677925 19.34616690684472)
492,493.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Av. Centro Comercial,190,Esq. Popocatepetl,Insurgentes Cuicuilco,04530,,Coyoacán,POINT (-99.18976399516517 19.30382386316895)
493,494.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Jardín Centenario,5,Entre Carrillo Puerto y Tres Cruces,Villa Coyoacán,04000,,Coyoacán,POINT (-99.16332266813758 19.34974084318866)
494,495.0,TIENDAS DE AUTO SERVICIO,"GIGANTE, S.A. DE C.V.",Calz. de Tlalpan,2050,Esq. Miramontes,Campestre Churubusco,04200,,Coyoacán,POINT (-99.14182391723972 19.34290499125246)
495,496.0,TIENDAS DE AUTO SERVICIO,HOME  MART,Av. Canal de Miramontes,2053,Esq. Las Bombas,Los Girasoles,04290,,Coyoacán,POINT (-99.12469833008656 19.309649785240396)
496,497.0,TIENDAS DE AUTO SERVICIO,"COMERCIAL MEXICANA, S.A. DE C.V.",Miguel Angel de Quevedo,443,M. Ocampo,Monte de Piedad,04310,,Coyoacán,POINT (-99.17174133552193 19.34488727206428)
497,498.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Miguel Angel de Quevedo,175-F,Esq. Universidad,Barrio Oxtopulco Universidad,04318,,Coyoacán,POINT (-99.18145106904063 19.346432905784212)
498,499.0,TIENDAS DE AUTO SERVICIO,"ALMACENES AURRERA, S.A. DE C.V.",Av. Azteca,221,,Los Reyes,04330,,Coyoacán,POINT (-99.15429893100985 19.33023695650188)
499,500.0,TIENDAS DE AUTO SERVICIO,"UNIDAD COMERCIAL DE TODO, S.A.",Av. Copilco,164,Esq. Av. Universidad,Oxtopulco Universidad,04318,,Coyoacán,POINT (-99.18455806027019 19.33791389397669)
500,501.0,TIENDAS DEPARTAMENTALES,HERMANOS VAZQUEZ,Av. Universidad,2014,,Copilco Universidad,04360,,Coyoacán,POINT (-99.18190505191464 19.338612900643206)
501,502.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Av. Sta. Ana,,Esq. Canal Nacional,Sn. Francisco Culhuacan,04480,,Coyoacán,POINT (-99.10837276081755 19.328600057200678)
502,503.0,CENTRO COMERCIAL,CENTRO COMERCIAL PERISUR,Periférico Sur,4690,Entre Zacatepetl y  Av. del Iman,Insurgentes Cuicuilco,04530,,Coyoacán,POINT (-99.19046199807646 19.30404086222238)
503,504.0,TIENDAS DEPARTAMENTALES,PUERTO DE LIVERPOOL,Av. Periférico  Sur,4690,Entre Av. del Iman y Zacatepetl,Insurgentes Cuicuilco,04530,,Coyoacán,POINT (-99.19039100010646 19.304732862726773)
504,505.0,TIENDAS DEPARTAMENTALES,SEARS,Anillo Periférico Sur,4690,,Insuegentes Cuicuilco,04530,,Coyoacán,POINT (-99.18896199184788 19.303787865203436)
505,506.0,TIENDAS DEPARTAMENTALES,"EL PALACIO DE HIERRO, S.A. DE C.V.",Periférico Sur,4690,Perisur,Insurgentes Cuicuilco,04530,,Coyoacán,POINT (-99.18910499373959 19.304326865446342)
506,507.0,TIENDAS DEPARTAMENTALES,"SUBURBIA, S.A. DE C.V.",Periférico Sur,4690,,Insurgentes Cuicuilco,04530,,Coyoacán,POINT (-99.19117600007935 19.303855860613137)
507,508.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Av. Sn. Jerónimo,630,,Insurgentes Cuicuilco,04530,,Coyoacán,POINT (-99.18996199772182 19.304529863617404)
508,509.0,TIENDAS DEPARTAMENTALES,"SANBORNS HERMANOS, S.A DE C.V.",Periférico Sur,4690,Entre Zacatepetl y  Av. del Iman,Insurgentes Cuicuilco,04530,,Coyoacán,POINT (-99.18831999148914 19.30452986685687)
509,510.0,CENTRO COMERCIAL,CENTRO COMERCIAL REAL DE COYOACAN,Av. Div. del Norte,3651,Esq. Calz. Tlalpan,Xotepingo,04610,,Coyoacán,POINT (-99.13898285223932 19.320765984848663)
510,511.0,CENTRO COMERCIAL,COMERCIAL SAULO S.A. DE C.V.,Av. Div. del Norte,3640,,Sn. Pablo Tepetlapa,04620,,Coyoacán,POINT (-99.13820984935361 19.32054298632087)
511,512.0,TIENDAS DE AUTO SERVICIO,ISSSTETIENDAS,Av. Tepetlapa,S/N,,Alianza Popular Revolucionaria,04800,,Coyoacán,POINT (-99.12298278414447 19.316469018019113)
512,513.0,TIENDAS DEPARTAMENTALES,VIANA,Calz. de Tlalpan,2820,Esq. Div. del Norte,Espartaco,04870,,Coyoacán,POINT (-99.13803887152925 19.318565442355304)
513,514.0,TIENDAS DE AUTO SERVICIO,"COMERCIAL MEXICANA, S.A. DE C.V.",Calz. del Hueso,530,Esq. Canal de Miramontes,Girasoles,04920,,Coyoacán,POINT (-99.12484276248183 19.304909007262125)
514,515.0,TIENDAS DEPARTAMENTALES,VIANA,Calz. de Tlalpan,4355,Esq. J. Apolinar Nieto,Bosques de Tetlameya,04730,,Coyoacán,POINT (-99.15230784544414 19.298254943111264)
515,516.0,CENTRO Y PLAZA COMERCIAL,PLAZA ACORA PEDREGAL,Periferico Sur,4268,,JARDINES DEL PEDREGAL DE SAN ANGEL,04500,,Coyoacán,POINT (-99.20276277283679 19.305510542048278)
516,517.0,CENTRO Y PLAZA COMERCIAL,WALMART PERIFARICO SUR,Insurgentes Sur,90,,INSURGENTES CUICUILCO,04530,,Coyoacán,POINT (-99.1871146484667 19.30620151282452)
517,518.0,CENTRO Y PLAZA COMERCIAL,Centro Comercial Patio Pedregal,Boulevard Adolfo Rucz Cortines,527,,Pedregal de Carrasco,04530,,Coyoacán,POINT (-99.1812213232187 19.30387333008881)
518,519.0,CENTRO Y PLAZA COMERCIAL,PATIO PEDREGAL,BOULEVARD ADOLFO RUIZ CORTINES,5270,,PEDREGAL DE CARRASCO,04700,,Coyoacán,POINT (-99.17266681470808 19.303703721643114)
519,520.0,CENTRO Y PLAZA COMERCIAL,GRAN SUR,Gran Sur,5550,,PEDREGAL DE CARRASCO,04700,,Coyoacán,POINT (-99.16613786470852 19.305728300182246)
520,521.0,CENTRO Y PLAZA COMERCIAL,PLAZA FUENTES,CALZADA DEL HUESO,160,,EJIDO SANTA URSULA COAPA,04850,,Coyoacán,POINT (-99.1353546897486 19.30870727784134)
521,522.0,CENTRO Y PLAZA COMERCIAL,PLAZA AMERICA,BENITO JUAREZ,117,,EX HACIENDA COAPA,04850,,Coyoacán,POINT (-99.13566448521155 19.31303901710079)
522,523.0,CENTRO Y PLAZA COMERCIAL,PLAZA GIRASOLES,CALZADA DEL HUESO,453,,RANCHO GUADALUPE,04920,,Coyoacán,POINT (-99.1269598004353 19.30528468192017)
523,524.0,CENTRO Y PLAZA COMERCIAL,PLAZA FIESTA COAPA,RANCHO GUADALUPE,503,,GIRASOLES III,04920,,Coyoacán,POINT (-99.12538814798414 19.3051327358024)
524,525.0,CENTRO Y PLAZA COMERCIAL,PLAZA LOS LAURELES,3 ORIENTE (AVENIDA CAFETALES),1802,,HACIENDA DE COYOACAN,04970,,Coyoacán,POINT (-99.11292762157485 19.30179151510737)
525,526.0,CENTRO Y PLAZA COMERCIAL,EL TREBOL,3 ORIENTE (AVENIDA CAFETALES),1792,,HACIENDA DE COYOACAN,04970,,Coyoacán,POINT (-99.11286170151956 19.30206653790156)
526,527.0,CENTRO Y PLAZA COMERCIAL,PLAZA BOMBAS 835,CALZADA DE LAS BOMBAS,835,,CAFETALES II,04930,,Coyoacán,POINT (-99.10632145820173 19.309270504950337)
